,Wavelength,Transmission,Temperature,Slit
127,505.399999999999,54.1376218933518,50.0,0.1
128,505.599999999999,54.0413371295987,50.0,0.1
129,505.799999999999,53.5365612219054,50.0,0.1
130,505.999999999999,53.5854783579814,50.0,0.1
131,506.199999999999,54.1606483136587,50.0,0.1
132,506.399999999998,53.8726521986529,50.0,0.1
133,506.599999999998,53.4123650602204,50.0,0.1
134,506.799999999998,53.5740781056541,50.0,0.1
135,506.999999999998,53.6813189028799,50.0,0.1
136,507.199999999998,53.0788334729585,50.0,0.1
137,507.399999999998,53.0674974509196,50.0,0.1
138,507.599999999998,53.65867862151,50.0,0.1
139,507.799999999998,53.4460270080836,50.0,0.1
140,507.999999999998,52.7357612980735,50.0,0.1
141,508.199999999998,52.6956288925709,50.0,0.1
142,508.399999999998,53.3156605654471,50.0,0.1
143,508.599999999998,53.2772463378516,50.0,0.1
144,508.799999999998,52.8283384332955,50.0,0.1
145,508.999999999998,52.6708532757819,50.0,0.1
146,509.199999999998,53.0292169636056,50.0,0.1
147,509.399999999998,53.1817259720827,50.0,0.1
148,509.599999999998,52.5246997027247,50.0,0.1
149,509.799999999998,52.2034812334025,50.0,0.1
150,509.999999999998,52.847736214516,50.0,0.1
151,510.199999999998,53.3101791690998,50.0,0.1
152,510.399999999998,52.7138990335205,50.0,0.1
153,510.599999999998,51.7866612853347,50.0,0.1
154,510.799999999998,51.9837451947426,50.0,0.1
155,510.999999999998,52.9040531440156,50.0,0.1
156,511.199999999998,53.5177041186143,50.0,0.1
157,511.399999999998,52.4604878874514,50.0,0.1
158,511.599999999998,51.2824573996319,50.0,0.1
159,511.799999999998,51.6709531905736,50.0,0.1
160,511.999999999998,52.3431830893931,50.0,0.1
161,512.199999999998,53.1438752270831,50.0,0.1
162,512.399999999998,52.6217463867993,50.0,0.1
163,512.599999999998,51.418948106807,50.0,0.1
164,512.799999999998,51.4095141387305,50.0,0.1
165,512.999999999998,52.3139614814936,50.0,0.1
166,513.199999999998,53.459991917028,50.0,0.1
167,513.399999999998,53.0014155484145,50.0,0.1
168,513.599999999999,51.0198882488702,50.0,0.1
169,513.799999999999,50.5922435688888,50.0,0.1
170,513.999999999999,51.5399469663599,50.0,0.1
171,514.199999999999,52.6329742048012,50.0,0.1
172,514.399999999999,53.2717484339124,50.0,0.1
173,514.599999999999,51.9269978845999,50.0,0.1
174,514.799999999999,50.7769554188835,50.0,0.1
175,514.999999999999,51.1914002318219,50.0,0.1
176,515.199999999999,51.8244042486585,50.0,0.1
177,515.399999999999,53.0047701678399,50.0,0.1
178,515.599999999999,53.3244463298673,50.0,0.1
179,515.799999999999,51.7120951506804,50.0,0.1
180,515.999999999999,50.4750262470199,50.0,0.1
181,516.199999999999,50.670924856359,50.0,0.1
182,516.399999999999,51.6159702186248,50.0,0.1
183,516.599999999999,52.9436055176488,50.0,0.1
184,516.799999999999,53.6958871342411,50.0,0.1
185,516.999999999999,51.9545252233614,50.0,0.1
186,517.199999999999,49.9259622185514,50.0,0.1
187,517.399999999999,50.1995365279541,50.0,0.1
188,517.599999999999,51.3076709892562,50.0,0.1
189,517.8,52.3957559474229,50.0,0.1
190,518.0,53.4259114901127,50.0,0.1
191,518.2,52.9070705866155,50.0,0.1
192,518.4,50.4429903420535,50.0,0.1
193,518.6,49.1928577158188,50.0,0.1
194,518.8,50.3904740269875,50.0,0.1
195,519.0,51.5572963250101,50.0,0.1
196,519.2,52.5658821643148,50.0,0.1
197,519.4,53.6177721733983,50.0,0.1
198,519.6,52.2612660718509,50.0,0.1
199,519.8,49.4682430223909,50.0,0.1
200,520.0,49.2313570902085,50.0,0.1
201,520.2,50.2245483300503,50.0,0.1
202,520.4,51.5248921968058,50.0,0.1
203,520.6,52.7381071261307,50.0,0.1
204,520.8,53.8893636350109,50.0,0.1
205,521.0,52.6844643813699,50.0,0.1
206,521.2,49.4735979582541,50.0,0.1
207,521.4,48.6005442715838,50.0,0.1
208,521.6,49.6896212341683,50.0,0.1
209,521.8,50.9701723921459,50.0,0.1
210,522.0,52.3335868860118,50.0,0.1
211,522.200000000001,53.4422857789449,50.0,0.1
212,522.400000000001,53.5138498743217,50.0,0.1
213,522.600000000001,50.1679309086853,50.0,0.1
214,522.800000000001,48.0408046130817,50.0,0.1
215,523.000000000001,48.8008067981147,50.0,0.1
216,523.200000000001,50.2224758951656,50.0,0.1
217,523.400000000001,51.5611314282366,50.0,0.1
218,523.600000000001,53.3543636440602,50.0,0.1
219,523.800000000001,54.342045675618,50.0,0.1
220,524.000000000001,52.63171346727,50.0,0.1
221,524.200000000001,48.6161522278967,50.0,0.1
222,524.400000000001,47.8957593947676,50.0,0.1
223,524.600000000001,48.9868801975497,50.0,0.1
224,524.800000000001,50.478835171982,50.0,0.1
225,525.000000000001,51.8069213842768,50.0,0.1
226,525.200000000001,52.8372349660877,50.0,0.1
227,525.400000000001,54.0623247008677,50.0,0.1
228,525.600000000001,53.2422576716201,50.0,0.1
229,525.800000000001,49.5369240476544,50.0,0.1
230,526.000000000001,47.7392980471172,50.0,0.1
231,526.200000000001,48.5981504461405,50.0,0.1
232,526.400000000001,50.0943933704774,50.0,0.1
233,526.600000000002,51.2890134322603,50.0,0.1
234,526.800000000002,52.5275299417867,50.0,0.1
235,527.000000000002,53.8770878611759,50.0,0.1
236,527.200000000002,54.5159082961722,50.0,0.1
237,527.400000000002,51.2089416159017,50.0,0.1
238,527.600000000002,47.7089143534075,50.0,0.1
239,527.800000000002,47.7095558089997,50.0,0.1
240,528.000000000002,49.443251385941,50.0,0.1
241,528.200000000002,50.9229017701692,50.0,0.1
242,528.400000000002,51.9759925557203,50.0,0.1
243,528.600000000002,53.3606430482254,50.0,0.1
244,528.800000000002,54.470957950569,50.0,0.1
245,529.000000000002,54.363774338964,50.0,0.1
246,529.200000000002,50.1530153639705,50.0,0.1
247,529.400000000002,47.3975212433306,50.0,0.1
248,529.600000000002,48.0187206182377,50.0,0.1
249,529.800000000002,49.6308353587986,50.0,0.1
250,530.000000000002,51.0665086621225,50.0,0.1
251,530.200000000002,52.5602929088642,50.0,0.1
252,530.400000000002,54.1185499509792,50.0,0.1
253,530.600000000002,55.7082875585146,50.0,0.1
254,530.800000000002,55.5863004875307,50.0,0.1
255,531.000000000003,51.1056713744388,50.0,0.1
256,531.200000000003,47.399721087524,50.0,0.1
257,531.400000000003,47.6917550015912,50.0,0.1
258,531.600000000003,49.5030792798352,50.0,0.1
259,531.800000000003,51.3065746293067,50.0,0.1
260,532.000000000003,52.8342924767525,50.0,0.1
261,532.200000000003,54.2070350656241,50.0,0.1
262,532.400000000003,55.5345802362968,50.0,0.1
263,532.600000000003,56.6601442467017,50.0,0.1
264,532.800000000003,54.2485002788757,50.0,0.1
265,533.000000000003,48.5002507390913,50.0,0.1
266,533.200000000003,47.0725283658917,50.0,0.1
267,533.400000000003,48.9083133131012,50.0,0.1
268,533.600000000003,50.7710976750009,50.0,0.1
269,533.800000000003,52.2924062786345,50.0,0.1
270,534.000000000003,54.0405770421331,50.0,0.1
271,534.200000000003,55.6053952723615,50.0,0.1
272,534.400000000003,56.5190883188719,50.0,0.1
273,534.600000000003,57.2945591851071,50.0,0.1
274,534.800000000003,53.7834314998061,50.0,0.1
275,535.000000000003,48.5045837819346,50.0,0.1
276,535.200000000003,47.8131987485423,50.0,0.1
277,535.400000000004,49.370493245446,50.0,0.1
278,535.600000000004,51.3120182478738,50.0,0.1
279,535.800000000004,52.8934036004138,50.0,0.1
280,536.000000000004,54.3663933905532,50.0,0.1
281,536.200000000004,55.1858875517188,50.0,0.1
282,536.400000000004,56.449631430468,50.0,0.1
283,536.600000000004,57.6087038844155,50.0,0.1
284,536.800000000004,55.5864479054011,50.0,0.1
285,537.000000000004,49.6334123697673,50.0,0.1
286,537.200000000004,47.5305369763881,50.0,0.1
287,537.400000000004,48.8845160543859,50.0,0.1
288,537.600000000004,50.5734654796333,50.0,0.1
289,537.800000000004,51.8430985808784,50.0,0.1
290,538.000000000004,53.2859298428413,50.0,0.1
291,538.200000000004,54.9061374646027,50.0,0.1
292,538.400000000004,56.6932496158984,50.0,0.1
293,538.600000000004,57.8196723536213,50.0,0.1
294,538.800000000004,57.901239487559,50.0,0.1
295,539.000000000004,53.33602115729,50.0,0.1
296,539.200000000004,47.9469778305215,50.0,0.1
297,539.400000000004,47.9463555601622,50.0,0.1
298,539.600000000004,49.0021885037072,50.0,0.1
299,539.800000000005,50.5325154479797,50.0,0.1
300,540.000000000005,52.7767329332216,50.0,0.1
301,540.200000000005,54.2974237363907,50.0,0.1
302,540.400000000005,55.9071098990521,50.0,0.1
303,540.600000000005,57.2931628690018,50.0,0.1
304,540.800000000005,58.1902774701925,50.0,0.1
305,541.000000000005,58.1123370562946,50.0,0.1
306,541.200000000005,52.8972787453503,50.0,0.1
307,541.400000000005,47.4539403280421,50.0,0.1
308,541.600000000005,47.5199219847167,50.0,0.1
309,541.800000000005,49.424466241486,50.0,0.1
310,542.000000000005,51.4325200924759,50.0,0.1
311,542.200000000005,53.1346702320308,50.0,0.1
312,542.400000000005,54.6025501945074,50.0,0.1
313,542.600000000005,56.2587883542286,50.0,0.1
314,542.800000000005,57.6374146867597,50.0,0.1
315,543.000000000005,58.5175942522876,50.0,0.1
316,543.200000000005,58.3109817317485,50.0,0.1
317,543.400000000005,55.1916216835385,50.0,0.1
318,543.600000000005,49.0040013398271,50.0,0.1
319,543.800000000005,47.8028160733277,50.0,0.1
320,544.000000000005,49.2419400342266,50.0,0.1
321,544.200000000006,51.4238202682679,50.0,0.1
322,544.400000000006,53.3925119929576,50.0,0.1
323,544.600000000006,54.8369175536392,50.0,0.1
324,544.800000000006,56.2205406294114,50.0,0.1
325,545.000000000006,57.5784017594789,50.0,0.1
326,545.200000000006,58.1566301040754,50.0,0.1
327,545.400000000006,57.8782045164698,50.0,0.1
328,545.600000000006,58.2268887613896,50.0,0.1
329,545.800000000006,55.2381523867458,50.0,0.1
330,546.000000000006,49.6013249500787,50.0,0.1
331,546.200000000006,49.2951273612116,50.0,0.1
332,546.400000000006,51.2871596265315,50.0,0.1
333,546.600000000006,52.8214157815754,50.0,0.1
334,546.800000000006,54.5746302215294,50.0,0.1
335,547.000000000006,56.1835411122102,50.0,0.1
336,547.200000000006,57.1527900947237,50.0,0.1
337,547.400000000006,57.6239494479179,50.0,0.1
338,547.600000000006,57.5123029851111,50.0,0.1
339,547.800000000006,57.838349029599,50.0,0.1
340,548.000000000006,58.8376993363142,50.0,0.1
341,548.200000000006,57.7061154303058,50.0,0.1
342,548.400000000006,51.2483186733008,50.0,0.1
343,548.600000000007,49.8798050375358,50.0,0.1
344,548.800000000007,51.856517800832,50.0,0.1
345,549.000000000007,53.4450775663043,50.0,0.1
346,549.200000000007,55.1125021309207,50.0,0.1
347,549.400000000007,56.169084482976,50.0,0.1
348,549.600000000007,57.4664829557799,50.0,0.1
349,549.800000000007,57.6763844716428,50.0,0.1
350,550.000000000007,57.1426415615639,50.0,0.1
351,550.200000000007,57.5929358268697,50.0,0.1
352,550.400000000007,59.3566839773768,50.0,0.1
353,550.600000000007,60.2002142971388,50.0,0.1
354,550.800000000007,55.8939372657394,50.0,0.1
355,551.000000000007,51.4403748115863,50.0,0.1
356,551.200000000007,52.1261770410634,50.0,0.1
357,551.400000000007,53.8654144943456,50.0,0.1
358,551.600000000007,55.5602068797952,50.0,0.1
359,551.800000000007,56.7886345056075,50.0,0.1
360,552.000000000007,57.8677982542165,50.0,0.1
361,552.200000000007,58.210560373338,50.0,0.1
362,552.400000000007,56.7557954218904,50.0,0.1
363,552.600000000007,57.2092721562354,50.0,0.1
364,552.800000000007,58.8562958822787,50.0,0.1
365,553.000000000008,60.4825629239669,50.0,0.1
366,553.200000000008,61.6269984668946,50.0,0.1
367,553.400000000008,57.6374663582697,50.0,0.1
368,553.600000000008,52.8753477748993,50.0,0.1
369,553.800000000008,53.3873167147463,50.0,0.1
370,554.000000000008,55.1683189352739,50.0,0.1
371,554.200000000008,56.7898189669377,50.0,0.1
372,554.400000000008,58.6736027883832,50.0,0.1
373,554.600000000008,59.7784373398188,50.0,0.1
374,554.800000000008,58.3619743272467,50.0,0.1
375,555.000000000008,56.9927343061908,50.0,0.1
376,555.200000000008,58.4557067572743,50.0,0.1
377,555.400000000008,59.792005429754,50.0,0.1
378,555.600000000008,60.8826228149011,50.0,0.1
379,555.800000000008,62.429048570366,50.0,0.1
380,556.000000000008,61.0761004976679,50.0,0.1
381,556.200000000008,56.0616972642099,50.0,0.1
382,556.400000000008,54.3378515222413,50.0,0.1
383,556.600000000008,55.9568857355365,50.0,0.1
384,556.800000000008,58.1179525057189,50.0,0.1
385,557.000000000008,59.4383303343611,50.0,0.1
386,557.200000000008,60.6124558013949,50.0,0.1
387,557.400000000009,58.3723258027426,50.0,0.1
388,557.600000000009,56.7298218524048,50.0,0.1
389,557.800000000009,58.3357552454174,50.0,0.1
390,558.000000000009,59.7257858453706,50.0,0.1
391,558.200000000009,60.9098117138442,50.0,0.1
392,558.400000000009,62.1005472322841,50.0,0.1
393,558.600000000009,63.1753882470143,50.0,0.1
394,558.800000000009,62.1627261191592,50.0,0.1
395,559.000000000009,57.7092252181835,50.0,0.1
396,559.200000000009,56.8395429272246,50.0,0.1
397,559.400000000009,58.7494188826668,50.0,0.1
398,559.600000000009,60.1788634751046,50.0,0.1
399,559.800000000009,61.2831976126802,50.0,0.1
400,560.000000000009,59.606263039837,50.0,0.1
401,560.200000000009,56.2277807270048,50.0,0.1
402,560.400000000009,57.7248978615885,50.0,0.1
403,560.600000000009,58.3570368756636,50.0,0.1
404,560.800000000009,60.8639836922675,50.0,0.1
405,561.000000000009,62.2171846968139,50.0,0.1
406,561.200000000009,64.1826773367287,50.0,0.1
407,561.400000000009,65.3014104965186,50.0,0.1
408,561.600000000009,65.2724016915839,50.0,0.1
409,561.80000000001,61.0826797217937,50.0,0.1
410,562.00000000001,58.4633154535255,50.0,0.1
411,562.20000000001,59.9851276132807,50.0,0.1
412,562.40000000001,61.8504289605118,50.0,0.1
413,562.60000000001,62.5173904050385,50.0,0.1
414,562.80000000001,59.565274703151,50.0,0.1
415,563.00000000001,57.1567687633768,50.0,0.1
416,563.20000000001,58.0313254329655,50.0,0.1
417,563.40000000001,59.6200594211695,50.0,0.1
418,563.60000000001,60.7759846664249,50.0,0.1
419,563.80000000001,62.4984914422823,50.0,0.1
420,564.00000000001,64.0641436433,50.0,0.1
421,564.20000000001,65.1126637320269,50.0,0.1
422,564.40000000001,66.0015873464886,50.0,0.1
423,564.60000000001,66.1040405100448,50.0,0.1
424,564.80000000001,62.7659841111293,50.0,0.1
425,565.00000000001,61.8707009730258,50.0,0.1
426,565.20000000001,62.8996475927293,50.0,0.1
427,565.40000000001,63.5685725563334,50.0,0.1
428,565.60000000001,61.0690708959676,50.0,0.1
429,565.80000000001,57.5438880690826,50.0,0.1
430,566.00000000001,57.9987855198511,50.0,0.1
431,566.200000000011,59.8258319584617,50.0,0.1
432,566.400000000011,61.6379703728612,50.0,0.1
433,566.600000000011,62.5747576930888,50.0,0.1
434,566.800000000011,64.2683056251215,50.0,0.1
435,567.000000000011,65.6378878740526,50.0,0.1
436,567.200000000011,66.4615790361693,50.0,0.1
437,567.400000000011,67.329783689637,50.0,0.1
438,567.600000000011,67.6378408209376,50.0,0.1
439,567.800000000011,65.2323277537509,50.0,0.1
440,568.000000000011,63.5559342786638,50.0,0.1
441,568.200000000011,64.0030995551317,50.0,0.1
442,568.400000000011,64.0986628166125,50.0,0.1
443,568.600000000011,61.0178776392368,50.0,0.1
444,568.800000000011,58.5032772164961,50.0,0.1
445,569.000000000011,59.7962863161613,50.0,0.1
446,569.200000000011,61.2717937774485,50.0,0.1
447,569.400000000011,62.651916763492,50.0,0.1
448,569.600000000011,63.7223971168496,50.0,0.1
449,569.800000000011,64.8080143289578,50.0,0.1
450,570.000000000011,65.4615102271483,50.0,0.1
451,570.200000000011,66.7741627212599,50.0,0.1
452,570.400000000011,68.0475276336246,50.0,0.1
453,570.600000000012,68.9342161747915,50.0,0.1
454,570.800000000012,68.9879457094161,50.0,0.1
455,571.000000000012,66.8418290440537,50.0,0.1
456,571.200000000012,65.9176328270301,50.0,0.1
457,571.400000000012,66.1568511699742,50.0,0.1
458,571.600000000012,63.3769376739248,50.0,0.1
459,571.800000000012,60.1294733580099,50.0,0.1
460,572.000000000012,60.7614636595847,50.0,0.1
461,572.200000000012,62.4985405971299,50.0,0.1
462,572.400000000012,63.1168257387212,50.0,0.1
463,572.600000000012,63.7718516682636,50.0,0.1
464,572.800000000012,65.0800677115071,50.0,0.1
465,573.000000000012,66.1815193162041,50.0,0.1
466,573.200000000012,67.2238878780241,50.0,0.1
467,573.400000000012,68.5443723626397,50.0,0.1
468,573.600000000012,69.3327730701585,50.0,0.1
469,573.800000000012,70.0811833385158,50.0,0.1
470,574.000000000012,70.0680241173528,50.0,0.1
471,574.200000000012,68.9295198885001,50.0,0.1
472,574.400000000012,68.0974152133249,50.0,0.1
473,574.600000000012,67.4335498466308,50.0,0.1
474,574.800000000012,63.8504762820942,50.0,0.1
475,575.000000000013,61.5131264877695,50.0,0.1
476,575.200000000013,62.8931733039087,50.0,0.1
477,575.400000000013,64.2360977113358,50.0,0.1
478,575.600000000013,64.2524436237932,50.0,0.1
479,575.800000000013,64.8030089339604,50.0,0.1
480,576.000000000013,65.8216316963344,50.0,0.1
481,576.200000000013,66.9663799333645,50.0,0.1
482,576.400000000013,68.0301263724235,50.0,0.1
483,576.600000000013,68.7988445139323,50.0,0.1
484,576.800000000013,69.921303863727,50.0,0.1
485,577.000000000013,70.5475215563523,50.0,0.1
486,577.200000000013,71.7818701659799,50.0,0.1
487,577.400000000013,72.0343460929804,50.0,0.1
488,577.600000000013,70.7461201336815,50.0,0.1
489,577.800000000013,69.4449347210635,50.0,0.1
490,578.000000000013,66.0832107404229,50.0,0.1
491,578.200000000013,63.7379696945747,50.0,0.1
492,578.400000000013,64.7262154869719,50.0,0.1
493,578.600000000013,64.6832034180803,50.0,0.1
494,578.800000000013,64.2502382555089,50.0,0.1
495,579.000000000013,65.1650402556989,50.0,0.1
496,579.200000000013,66.8973472241535,50.0,0.1
497,579.400000000014,68.0209975788762,50.0,0.1
498,579.600000000014,68.5927435983131,50.0,0.1
499,579.800000000014,69.5671351833972,50.0,0.1
500,580.000000000014,70.3154258596877,50.0,0.1
501,580.200000000014,71.4197848563326,50.0,0.1
502,580.400000000014,72.3084830508153,50.0,0.1
503,580.600000000014,72.684269921989,50.0,0.1
504,580.800000000014,73.0682075794947,50.0,0.1
505,581.000000000014,72.7112880958383,50.0,0.1
506,581.200000000014,70.2446035780606,50.0,0.1
507,581.400000000014,66.7663422756207,50.0,0.1
508,581.600000000014,65.9915168820785,50.0,0.1
509,581.800000000014,65.4692054225891,50.0,0.1
510,582.000000000014,65.0459860168838,50.0,0.1
511,582.200000000014,66.0097808203673,50.0,0.1
512,582.400000000014,67.4220121126523,50.0,0.1
513,582.600000000014,68.4579363566006,50.0,0.1
514,582.800000000014,69.6509375399984,50.0,0.1
515,583.000000000014,70.7403744471448,50.0,0.1
516,583.200000000014,71.3609319432448,50.0,0.1
517,583.400000000014,72.0138299505238,50.0,0.1
518,583.600000000014,72.5974264613728,50.0,0.1
519,583.800000000015,73.2863702225509,50.0,0.1
520,584.000000000015,73.7029288213929,50.0,0.1
521,584.200000000015,74.3572656860381,50.0,0.1
522,584.400000000015,74.1903906946028,50.0,0.1
523,584.600000000015,73.1084499601809,50.0,0.1
524,584.800000000015,69.9915488841798,50.0,0.1
525,585.000000000015,68.0435398680756,50.0,0.1
526,585.200000000015,66.5004585613458,50.0,0.1
527,585.400000000015,66.4071048398763,50.0,0.1
528,585.600000000015,67.0301944096799,50.0,0.1
529,585.800000000015,68.1827363496086,50.0,0.1
530,586.000000000015,69.007035215779,50.0,0.1
531,586.200000000015,70.1701108947466,50.0,0.1
532,586.400000000015,70.5390999713057,50.0,0.1
533,586.600000000015,71.9599861228119,50.0,0.1
534,586.800000000015,73.0416328009041,50.0,0.1
535,587.000000000015,74.4584923039568,50.0,0.1
536,587.200000000015,75.4736963151454,50.0,0.1
537,587.400000000015,75.8321439252106,50.0,0.1
538,587.600000000015,75.8429308350659,50.0,0.1
539,587.800000000015,76.2252654935869,50.0,0.1
540,588.000000000015,75.2709806320682,50.0,0.1
541,588.200000000016,73.5163158561959,50.0,0.1
542,588.400000000016,70.1898388142187,50.0,0.1
543,588.600000000016,68.1315411450373,50.0,0.1
544,588.800000000016,67.0252543675047,50.0,0.1
545,589.000000000016,68.2137571662503,50.0,0.1
546,589.200000000016,69.2187698320124,50.0,0.1
547,589.400000000016,70.3041100666792,50.0,0.1
548,589.600000000016,70.8031306526433,50.0,0.1
549,589.800000000016,71.5797387212836,50.0,0.1
550,590.000000000016,72.0646321230412,50.0,0.1
551,590.200000000016,72.9565733037594,50.0,0.1
552,590.400000000016,73.8482352786578,50.0,0.1
553,590.600000000016,74.5779128948936,50.0,0.1
554,590.800000000016,75.0981846615286,50.0,0.1
555,591.000000000016,75.816487371975,50.0,0.1
556,591.200000000016,76.3410335082444,50.0,0.1
557,591.400000000016,76.7129618659819,50.0,0.1
558,591.600000000016,76.7209070049582,50.0,0.1
559,591.800000000016,75.5467916203781,50.0,0.1
560,592.000000000016,71.7548942183765,50.0,0.1
561,592.200000000016,68.8643440091151,50.0,0.1
562,592.400000000016,68.7953249649784,50.0,0.1
563,592.600000000017,69.4281884996901,50.0,0.1
564,592.800000000017,70.4836273495528,50.0,0.1
565,593.000000000017,71.4895957336008,50.0,0.1
566,593.200000000017,72.2382133791686,50.0,0.1
567,593.400000000017,73.3251639383641,50.0,0.1
568,593.600000000017,73.1208260301736,50.0,0.1
569,593.800000000017,73.4268913314222,50.0,0.1
570,594.000000000017,74.6112042642833,50.0,0.1
571,594.200000000017,74.8880191533507,50.0,0.1
572,594.400000000017,76.3308359593881,50.0,0.1
573,594.600000000017,77.328715363786,50.0,0.1
574,594.800000000017,77.3683854746896,50.0,0.1
575,595.000000000017,77.8630513839668,50.0,0.1
576,595.200000000017,78.2776553458729,50.0,0.1
577,595.400000000017,76.9672262309799,50.0,0.1
578,595.600000000017,74.4665015559195,50.0,0.1
579,595.800000000017,69.5774907021925,50.0,0.1
580,596.000000000017,68.5815242575441,50.0,0.1
581,596.200000000017,70.1517173528765,50.0,0.1
582,596.400000000017,71.5689294779264,50.0,0.1
583,596.600000000017,72.14710663661,50.0,0.1
584,596.800000000017,73.1557499137157,50.0,0.1
585,597.000000000018,73.64445972622,50.0,0.1
586,597.200000000018,74.1429728484763,50.0,0.1
587,597.400000000018,74.6652354469108,50.0,0.1
588,597.600000000018,74.6809551202648,50.0,0.1
589,597.800000000018,75.4179319953354,50.0,0.1
590,598.000000000018,76.3349717246273,50.0,0.1
591,598.200000000018,74.7297624394094,50.0,0.1
592,598.400000000018,74.950324801065,50.0,0.1
593,598.600000000018,77.771660547886,50.0,0.1
594,598.800000000018,77.241548611956,50.0,0.1
595,599.000000000018,76.944707543346,50.0,0.1
596,599.200000000018,77.7486513336037,50.0,0.1
597,599.400000000018,76.0145434755806,50.0,0.1
598,599.600000000018,71.8386107196617,50.0,0.1
599,599.800000000018,71.6053606033432,50.0,0.1
600,600.000000000018,72.5100136572843,50.0,0.1
601,600.200000000018,72.9978520023526,50.0,0.1
602,600.400000000018,73.5773437122508,50.0,0.1
603,600.600000000018,74.1472585990429,50.0,0.1
604,600.800000000018,74.7080670524173,50.0,0.1
605,601.000000000018,75.5449198010167,50.0,0.1
606,601.200000000018,76.1170066475755,50.0,0.1
607,601.400000000019,76.638003137329,50.0,0.1
608,601.600000000019,76.92100005209,50.0,0.1
609,601.800000000019,77.062419465145,50.0,0.1
610,602.000000000019,77.715629220222,50.0,0.1
611,602.200000000019,78.2655267025428,50.0,0.1
612,602.400000000019,78.3726957558033,50.0,0.1
613,602.600000000019,78.7726361807709,50.0,0.1
614,602.800000000019,78.99428306919,50.0,0.1
615,603.000000000019,78.5589980347853,50.0,0.1
616,603.200000000019,76.7423539003188,50.0,0.1
617,603.400000000019,73.8504598060374,50.0,0.1
618,603.600000000019,72.8386688825042,50.0,0.1
619,603.800000000019,73.441809469553,50.0,0.1
620,604.000000000019,74.0831848780044,50.0,0.1
621,604.200000000019,74.7550399691927,50.0,0.1
622,604.400000000019,75.2062788729225,50.0,0.1
623,604.600000000019,75.6201665593536,50.0,0.1
624,604.800000000019,76.0021690969592,50.0,0.1
625,605.000000000019,76.6944605473964,50.0,0.1
626,605.200000000019,77.3993241495052,50.0,0.1
627,605.400000000019,77.6497145012159,50.0,0.1
628,605.600000000019,77.8233496274837,50.0,0.1
629,605.80000000002,78.1996349675094,50.0,0.1
630,606.00000000002,78.4568834586363,50.0,0.1
631,606.20000000002,78.9402237589618,50.0,0.1
632,606.40000000002,79.4071995273944,50.0,0.1
633,606.60000000002,79.4238189017608,50.0,0.1
634,606.80000000002,79.3302797134872,50.0,0.1
635,607.00000000002,78.6149750642416,50.0,0.1
636,607.20000000002,76.270161907304,50.0,0.1
637,607.40000000002,74.6145773578269,50.0,0.1
638,607.60000000002,74.6710960699949,50.0,0.1
639,607.80000000002,75.125023578088,50.0,0.1
640,608.00000000002,75.6262089863375,50.0,0.1
641,608.20000000002,75.9877583721788,50.0,0.1
642,608.40000000002,76.1861837157611,50.0,0.1
643,608.60000000002,76.763186632605,50.0,0.1
644,608.80000000002,77.5019476457429,50.0,0.1
645,609.00000000002,77.8298336563069,50.0,0.1
646,609.20000000002,78.3510004879485,50.0,0.1
647,609.40000000002,78.4318777182094,50.0,0.1
648,609.60000000002,78.4693595318647,50.0,0.1
649,609.80000000002,78.9315099166302,50.0,0.1
650,610.00000000002,79.3183464561274,50.0,0.1
651,610.200000000021,79.5492276628138,50.0,0.1
652,610.400000000021,79.8192793712484,50.0,0.1
653,610.600000000021,79.8120829331351,50.0,0.1
654,610.800000000021,79.5601980309228,50.0,0.1
655,611.000000000021,78.4454182858235,50.0,0.1
656,611.200000000021,76.9874162642989,50.0,0.1
657,611.400000000021,76.0260055696348,50.0,0.1
658,611.600000000021,76.0158939448764,50.0,0.1
659,611.800000000021,76.2152690510851,50.0,0.1
660,612.000000000021,76.3590197419819,50.0,0.1
661,612.200000000021,76.7461807001558,50.0,0.1
662,612.400000000021,77.3658086167151,50.0,0.1
663,612.600000000021,77.7525247118713,50.0,0.1
664,612.800000000021,78.2205290842236,50.0,0.1
665,613.000000000021,78.4260707896696,50.0,0.1
666,613.200000000021,78.6917056482624,50.0,0.1
667,613.400000000021,78.9687620280756,50.0,0.1
668,613.600000000021,79.2308897055383,50.0,0.1
669,613.800000000021,79.5152732443871,50.0,0.1
670,614.000000000021,79.698996721065,50.0,0.1
671,614.200000000021,79.785581796359,50.0,0.1
672,614.400000000021,79.9155261015014,50.0,0.1
673,614.600000000022,80.0841411711871,50.0,0.1
674,614.800000000022,80.1050040543769,50.0,0.1
675,615.000000000022,79.276381520544,50.0,0.1
676,615.200000000022,77.9814265800716,50.0,0.1
677,615.400000000022,77.2863716756761,50.0,0.1
678,615.600000000022,77.0662829831379,50.0,0.1
679,615.800000000022,77.1339675638802,50.0,0.1
680,616.000000000022,77.3386968450998,50.0,0.1
681,616.200000000022,77.802657260714,50.0,0.1
682,616.400000000022,78.270997393071,50.0,0.1
683,616.600000000022,78.5423333212445,50.0,0.1
684,616.800000000022,78.599209122043,50.0,0.1
685,617.000000000022,78.8977662480937,50.0,0.1
686,617.200000000022,79.385094781694,50.0,0.1
687,617.400000000022,79.7342878695955,50.0,0.1
688,617.600000000022,79.9093128956,50.0,0.1
689,617.800000000022,79.9644433929414,50.0,0.1
690,618.000000000022,80.0999603932377,50.0,0.1
